Texto,Sentiment
¿Recordas esta publicidad de Mantecol? #ArchivoGeneraldelaEmocion #Decada1970 https://t.co/Adg4p7TLD1,NEUTRAL
"📌 Hoy jueves, continua el ciclo de encuentros virtuales con sobrevivientes de la #ESMA A las 17 hs. habla Alfredo Mantecol Ayala. Transmision en vivo por la cuenta de facebook del Museo Sitio de Memoria. #MemoriaEnCasa #MuseoSitioDeMemoriaESMA #5toaniversario https://t.co/7Gqi3ondsx",NEUTRAL
Novaresio llora por estar enamorado. A @lilapau solo la ves llorar cuando se le termina el mantecol 🤷‍♀️,POSITIVE
RT @brillamila: vamos a resolver esto rt: mantecol fav: bananita dolca https://t.co/LnREeBggml,NEUTRAL
Para nosotros desde muy chicos esto era #Mantecol https://t.co/IubkjILM23,POSITIVE
"Las tapas del alfajor son el tubo de ensayo de los nuevos productores: hay de harina de almendra y de algarroba; hay con semillas o con ralladura de naranja. Y hay tapas que son, lisa y llanamente, dos cachos de Mantecol https://t.co/5lcoX51mrE",NEUTRAL
"QT @LitvinAnibal: Mantecol: Por la pregunta de @LitvinAnibal ; Se rompe la piñata y cae todo esto pero, pero, pero... Solo puedes agarrar una sola cosa. ¿Cual agarras? https://t.co/Y0ChGeROR4",POSITIVE
#Mantecol es tendencia... y yo tengo en mi alacena. 😋 https://t.co/4DaK1LiRtD,POSITIVE
RT @refugioenalerta: Bananita dolca pequeña de 5 a 6 años en adopcion https://t.co/wWbrhSiNDq,NEUTRAL
"QT @alejandrocsome: ¡¿PALIZA HISTORICA?! SE VIENE UN 7 a 1. La barra de Mies dice que se junta en el obelisco (virtual claro, a traves de Google maps). El Mc Donald no lo van a romper, lo van a rediseñar. PICANTE FINAL EN EL #MundialDeArquitectura ; Y ahora si, el cierre formal a todo esto: La Gran Final. e puede hasta mañana al mediodia. ¡A VOTAR!",NEUTRAL
"RT @mirandadress: No se ustedes pero yo no pienso ir nunca mas a Mc Donald´s, Starbucks y todas las que les pagaron el 50% del sueldo a sus empleados durante la pandemia, no se van a fundir sin mi pero no me da el estomago, y ademas hay que bancar a los bares y restaurantes de nuestros barrios",NEGATIVE
¿Otra mas? │ Molinos Cañuelas niega estar en la misma situacion que #Vicentin Desde el principal molino harinero del pais dicen que su deuda es solo financiera y que negocian con los bancos mientras siguen 100% operativos. Por @lolarodriguez ✍️ https://t.co/c8tyxDOCin,NEUTRAL
El juez confirmo al directorio de Vicentin y frizo el plan Perotti. Impulsan un “rescate” estatal en Sancor y Molinos Cañuelas ¿Fernandez pisara el acelerador? Por @csagristani25 https://t.co/NxSFKcLITc,NEUTRAL
"Por unos meses, se alejo del verde que proyectaba la ventana de su casa en el Valle de Calamuchita, pegada al lago Los Molinos, y se interno en el “manto naranja que cubre Africa”. Una nota de @carimongi16 [⭐️ Solo suscriptores] https://t.co/nN1EN6HEnt",NEUTRAL
@Gulermo2_1 @allegrettto La marcha atras despues diciendo voy a escuchar si hay mejores ideas. Todo eso sumo a la confusion general. Y del otro lado tenes oportunistas organizando marchas contra los molinos.,NEUTRAL
"@kichidup4 @gracepenafort Es que no habia evidencia, ni denuncias de nadie, sobre ninguna irregularidad. Y no es la unica empresa grande con problemas financieros; molinos cazuelas, por caso, esta en una negociacion con acreedores para evitar el concurso",NEUTRAL
@geonico07 @gastonbarro ¿El aceite de soja? Se exporta todo. Los otros derivados de la soja tambien Si querian alimentos hubieran expropiado a Molinos o a Arcor,NEUTRAL
RT @ElTopoIlustrado: 69. Demetria fabrica molinos para provocar remolinos que lleva al mercado del pueblo de al lado y cambia por quesos y vinos. https://t.co/ZCtYzn5HPW,NEUTRAL
69. Demetria fabrica molinos para provocar remolinos que lleva al mercado del pueblo de al lado y cambia por quesos y vinos. https://t.co/ZCtYzn5HPW,NEUTRAL
"QT @alejandrocsome: RT @alejandrocsome: #Arquithreads | La mujer y su independencia en la Arquitectura: El camino de Ingrid Wallberg. https://t.co/VS9UVSXtWN ; #Arquithreads | La Independiente Sueca. Ingrid Wallberg, contra los molinos conservadores de 1920, fue la primer mujer en abrir una firma independiente de Arquitectura en su pais. ¿Como fue su camino? Eso es lo interesante. Rescatemos su produccion, historia y figura. ¿Vamos? https://t.co/sJFSiA2Yg9",NEUTRAL
"👉 #MañanaSylvestre | 🗣🎙Si hay algo que no esta en peligro en la Argentina es la propiedad privada. La propiedad privada estuvo en peligro con @mauriciomacri. Al punto tal que Arcor, La Serenisima y Molinos dieron balances negativos@SantoroLeandro a @Gatosylvestre en @Radio10",NEGATIVE
"La mejor manera de refutar a estos libertarados es explicarles que si el gobierno tuviera el afan de expropiar empresas privadas hubiera ido por Arcor, Techint, Bago, Molinos, Mastellone y Clarin. No por una empresa endeudada hasta la verga.",NEUTRAL
El duo rosarino integrado por Juan Manuel Godoy e Ignacio Molinos tocara en vivo en Casa Brava. El show en el que repasaran su discografia haciendo hincapie en su ultimo disco Imaginario Popular sera transmitido por streaming en redes sociales https://t.co/UnFmN14lDU,NEUTRAL
"Matilda, el duo rosarino integrado por Juan Manuel Godoy y Ignacio Molinos tocara en vivo en Casa Brava. El show en el que repasaran su discografia haciendo hincapie en su ultimo disco Imaginario Popular sera transmitido por streaming en redes sociales https://t.co/UnFmN14lDU",NEUTRAL
"RT @AlanLongy: Alberto se reune con empresarios en Olivos. Fueron invitados Pagani (Arcor), Kaufman (Accenture), Perez Companc (Molinos), Migoya (Globant) y Paolo Rocca (Techint) quien se ausento.",NEUTRAL
"Reiteramos 🔴 | @alferdez cito fuera de agenda a los empresarios: Pagani (Arcor), Kaufman (Accenture), Perez Companc (Molinos), Migoya (Globant) y Paolo Rocca (Techint) quien se ausento #SiempreNoticiasR10 https://t.co/MCGhrKi1Hy",NEUTRAL
"RT @MauriPezuk: @Ms_HartaDeTodo @arayamas @tequedan2deseos Hay pequeños productores que venden a secaderos que son propiedad de otros productores (como es mi caso) o cooperativas (como la cooperativa de mi pueblo) Y estos a su vez venden a molinos. Pd. Adjunto video de mi viejo bajando la cancha (chanchando, primer molido grueso) https://t.co/ujg7qL7TTm",NEUTRAL
"RT @dirkjanjanssen: El 20% de la superficie de los Paises Bajos consiste en tierras que fueron recuperadas del mar. Entre estas tierras se encuentra una entera provincia, totalmente por debajo del nivel del mar: Flevoland. Es la version moderna del tipico paisaje holandes de tulipanes y molinos. https://t.co/WE3jZxwceF",NEUTRAL
RT @BAENegocios: 📉 La alimenticia Molinos anuncio que tuvo un rojo en los primeros meses de $114 millones porque no traslado los costos a los precios y reclama que la liberen del congelamiento https://t.co/iCaKIAc4yg,NEGATIVE
Molinos anuncio que tuvo un rojo en los primeros meses de $114 millones y reclama que la liberen del congelamiento #DiceQueNoTrasladoLosCostosALosPrecios #ADonQuijoteNoLeGustaEsto #SiTeniaCuarentena #NoFlasheaba #SanchoPanzaNoLesVaComprarNada @BAENegocios https://t.co/ubeHAvxduN,NEGATIVE
Informa Molinos que perdio $114 millones por no poder trasladar a precios las subas de costos. https://t.co/NUKxel4fDL,NEGATIVE
RT @LANACION: Coronavirus. Molinos dice que pierde plata porque no puede aumentar precios https://t.co/xjzG5RbdXY https://t.co/OrlFLebZDb,NEGATIVE
Coronavirus. Molinos dice que pierde plata porque no puede aumentar precios https://t.co/xjzG5RbdXY https://t.co/OrlFLebZDb,NEGATIVE
Coronavirus. Molinos dice que pierde plata porque no puede aumentar precios https://t.co/1Evuv02Ux5 via @LANACION,NEGATIVE
"Molinos suma perdidas, afectada por la suba de costos y el congelamiento de precios https://t.co/MlTIo5Mb2L https://t.co/DIyJN6K1AO",NEGATIVE
"@NicolasJesusDA4 Exactamente, es luchar contra molinos de viento. Pero nos debemos eso.",NEUTRAL
Ambulancia para el hospital de Molinos https://t.co/COpRDBnhi3 https://t.co/F9YJ6tvOMZ,NEUTRAL
"QT @NoisyWrebelde: ¿Te acordas cuando en el colegio dormias la mitad de la clase y la otra mitad no entendias nada de algo, pero absolutamente nada de nada? Y de pronto te agarraban boludeando y el profesor preguntaba: alumno explique lo que estaba diciendo. Bueno, salia algo parecido a esto 👇 ; @LuchoBugallo No mientas. Exportan y no liquidan.Venden a precio U$S nuestra produccion y la renta de los campos las fijan en quintales de soja. Y, si hay alimento para pocos es porq la inflacion la produce la poca competencia en manos de Molinos, Arcor y aceites general Deheza! #EmbestidaPRO",NEUTRAL
"QT @NoisyWrebelde: Cuando vas leyendo el panfleto que te mandaron desde la Unidad Basica, confundis el escalon, rodas por la escalera, das cuatro vueltas carnero, perdes la dentadura postiza y la mitad de los ruleros y se te ocurre twittear las mentiras antes de recuperar el conocimiento... ; @LuchoBugallo No mientas. Exportan y no liquidan.Venden a precio U$S nuestra produccion y la renta de los campos las fijan en quintales de soja. Y, si hay alimento para pocos es porq la inflacion la produce la poca competencia en manos de Molinos, Arcor y aceites general Deheza! #EmbestidaPRO",NEUTRAL
Tome mas Pepsi que decisiones en mi vida.,NEUTRAL
@cosmeluiisito Las puertas de la Republica Serenisima de Buenos Aires estaran siempre abiertas para Luisito,NEUTRAL
Milka vs. Bon o Bon,NEUTRAL
Havanna busca hacer valer su prestigio frente a Cachafaz. Guaymallen se mide con el alfajor del jingle de hierro. Jorgito y Capitan reeditan la polemica Capital/Conurbano. Bon o Bon y Milka entablan la batalla del relleno alternativo. Se pico la #EncuestaDeAlfajores https://t.co/IugVWasq1B,NEUTRAL
@OctavioCrivaro Yo tengo antojo de arroz con leche con Nesquik,POSITIVE
"En la ciudad de Quilmes, una apoteotica recepcion se brinda al General Peron cuando el primer magistrado llega al lugar en que en sencilla ceremonia se transferira al autentico pueblo lo que ayer era un baluarte de la oligarquia.",NEUTRAL
"Ya estoy cocinando... y el que cocina tiene ventaja! 😃 Pero lo que me pone contento de destapar una @Quilmes_Cerveza es que estan colaborando con los hospitales publicos. Estan fabricando #alcohol sa­ni­ti­zan­te, a par­tir del mos­to que es­ta fer­men­ta­do. Brindemos! 🍻😉 https://t.co/8sAmGlyl2L",POSITIVE
"QT @digatto31: chega ser engraçado cariocas falando que são melhores que os paulistas, sendo que todo dia tem um tweet de um carioca assim 🤭☠ ; Mulher e igual danone, primeiro nos passa o dedo, dps nos come.😬 https://t.co/Ij5SuSAwRL",NEUTRAL
"QT @digatto31: RT @hotelcalifwrnia: tem q estudar o carioca ; Mulher e igual danone, primeiro nos passa o dedo, dps nos come.😬 https://t.co/Ij5SuSAwRL",NEUTRAL
"♻️ESE #AUTO ES #BASURA... #Ford desarrollo con @McDonalds_Ar un innovador proyecto que convierte cascara de granos de cafe en opticas y piezas del interior y el capo. Ademas, recicla al año 1.2 billones de botellas plasticas para fabricar partes de las ruedas. https://t.co/Z1qkxLbzNE",POSITIVE
@eiliticadv casancrem con verdeo,POSITIVE
"Si ganabas te llevabas el doble de lo que apostabas. Lo que mas gane fue $1,50 y con mis amigos compramos unos sanguchitos y una Coca-Cola ✍️🏼@aguerosergiokun https://t.co/RS69Iz2g1c",NEUTRAL
"¡Con tu cafetera Dolce Gusto podes hacerte la bebida que prefieras para disfrutar #EnCasa! ☕🍵 cappuccino, cortado, nesquik, cafe con leche, macchiato, y muchas mas. Es rapido, limpio y facil. ¡Sin accesorios extra! 👌🏽 Conoce tu proxima Dolce Gusto en https://t.co/xn56pmA4wa https://t.co/mznDMTPxdi",NEUTRAL
RT @DeportesenFM: La verdad que en su momento fue una apuesta de Quilmes y mia tambien 📞💬 Martin Cauteruccio (@mcaute7),NEUTRAL
"@floreigosa @FranPirovano @_pouss @UnWazowski @98RodrigoMartin @hiperalfonsin Existen miles de libros, pero no mencionar al mas importante de la lengua española es un crimen. Fue el primer libro que lei completo a los 8 años, lo he vuelto a leer y me inspira siempre en mis luchas reales y contra los molinos de viento. Don Quijote de la Mancha, de Cervantes https://t.co/ITtLIPvN3C",NEUTRAL
".@Myriam_Sidibe spent over a dozen years at Unilever, where she led the Lifebuoy brand's renowned global #handwashing campaign. Here are her thoughts on how purpose-driven marketing is key to how companies can best respond to COVID-19: https://t.co/UQQXgkhuBH https://t.co/6v5Xs0Vw8q",NEUTRAL
POR QUE SCOOBY DOO NO COMIA DOG CHOW ? LLEGA AMAZON AL AMAZONAS ??????? POR QUE BOB ESPONJA ES EL PROTAGONISTA SI PATRICIO ES LA ESTRELLA ?,NEUTRAL
"El distribuidor de Schneider, Imperial y Heineken colabora con insumos de primera necesidad para prevenir el Covid-19 https://t.co/1pVwrOPbaC - Via @EconoSus https://t.co/QCSiSsMBvo",POSITIVE
"#PANDEMIA #CORONAVIRUS “Juntos a la distancia”, el nuevo comercial de Heineken que invita a socializar responsablemente https://t.co/ZlZHy4l14p #YoMeQuedoEnCasaArgentina #QuedateEnCasa https://t.co/rg2VMQtiA9",NEUTRAL
"@agusdimasiok Formula Mc Donald mousse, es barata, le pones dos vecws x dia y le limpias las orejas, 1 semana 😉",NEUTRAL
"No se quien es Paulina, ni me interesa... y nunca pude ver lo que decian los chefs malvados. Me duermo sobre el mantecol",NEUTRAL
@Vhugo2403 Bueno saca las almendras y el yogur y sale! Un paquete de oreo tampoco es de ricos,NEUTRAL
"Congelas bananas peladas, una vez congeladas las metes en la licuadora con un poco de leche y un yogur, licuas, tenes helado de banana. Agregas almendras, dulce de leche y oreo triturada y volaaaaaaas! 🤤",NEUTRAL
"RT @findombro: Pepsi or Coke, boys? Piss edition #findom #goldenshower 🏧💦🥤 https://t.co/buuWbhPleo",NEUTRAL
"“Juntos a la distancia”, el nuevo comercial de Heineken que invita a socializar responsablemente https://t.co/ZlZHy4l14p #YoMeQuedoEnCasaArgentina #QuedateEnCasa https://t.co/R022xPjziE",NEUTRAL
@Serpicock Si vos dejaste Mc Donalds por tu ex no te creas cualquier cosa ahora para compensar,NEUTRAL
"QT @soyfeminati: RT @BumperCrop1: La mayonesa libre de crueldad es la que esta hecha con huevos provenientes de gallinas que comieron maiz libre de retencio… ; Mas que mayonesa Natura, me quedo con la mayonesa casera y libre de crueldad. Necesitan 📌Aquafaba (liquido de una lata de garbanzos o arvejas, aproximadamente 100 ml) 📌Aceite (el triple de aquafaba) 📌Sal 📌Pimienta 📌Una cucharada de mostaza 📌Dos cucharadas de jugo de limon",NEGATIVE
"QT @soyfeminati: RT @BumperCrop1: La mayonesa libre de crueldad es la que esta hecha con huevos provenientes de gallinas que comieron maiz libre de retencio… ; Mas que mayonesa Natura, me quedo con la mayonesa casera y libre de crueldad. Necesitan 📌Aquafaba (liquido de una lata de garbanzos o arvejas, aproximadamente 100 ml) 📌Aceite (el triple de aquafaba) 📌Sal 📌Pimienta 📌Una cucharada de mostaza 📌Dos cucharadas de jugo de limon",NEGATIVE
"QT @soyfeminati: La mayonesa libre de crueldad es la que esta hecha con huevos provenientes de gallinas que comieron maiz libre de retenciones y con tipo de cambio unico. ; Mas que mayonesa Natura, me quedo con la mayonesa casera y libre de crueldad. Necesitan 📌Aquafaba (liquido de una lata de garbanzos o arvejas, aproximadamente 100 ml) 📌Aceite (el triple de aquafaba) 📌Sal 📌Pimienta 📌Una cucharada de mostaza 📌Dos cucharadas de jugo de limon",NEGATIVE
"RT @camielizt: Natura es tendencia por la mayonesa Natura pero aprovecho el TT para decir que yo vendo Natura Cosmeticos y ofrezco 20% de descuento en la primer compra, envio a todo el pais y a partir de $1800 envio gratis! 🚚 https://t.co/QAAvTdftQS",NEUTRAL
QT @Pandilici0us: Acaso nunca probaron hacer mayonesa casera? No vuelven a probar ninguna de las cuatro en su vida ; Madurar es darte cuenta que la Natura es mejor que la Hellmann's,POSITIVE
Secretos de fabrica: Aprende preparar las galletas oreo en casa https://t.co/PYlSiGHi7L 👉🏻,NEUTRAL
Secretos de fabrica: Aprende preparar las galletas oreo en casa https://t.co/PYlSiGHi7L >,NEUTRAL
Secretos de fabrica: Aprende preparar las galletas oreo en casa https://t.co/PYlSiGHi7L >>,NEUTRAL
Secretos de fabrica: Aprende preparar las galletas oreo en casa https://t.co/PYlSiGHi7L ▶,NEUTRAL
Secretos de fabrica: Aprende preparar las galletas oreo en casa https://t.co/PYlSiGHi7L 🟢,NEUTRAL
"RT @bcn4eva2: The #EU is finished and they know it. Watch France follow up on #Brexit with a dose of #Frexit.. that's all it's needed for it to crumble like an oreo cookie... You see, some countries are smart enough not to give up their sovereignty to a bunch of un-elected and overpaid idiots ; BREAKING: The European Union will not allow United States residents to travel there..",NEUTRAL
Secretos de fabrica: Aprende preparar las galletas oreo en casa https://t.co/PYlSiGHi7L `,NEUTRAL
"No te deseo el mal, pero ojala las Oreo te vengan sin la cremita.",NEUTRAL
Secretos de fabrica: Aprende preparar las galletas oreo en casa https://t.co/PYlSiGHi7L >>,NEUTRAL
Secretos de fabrica: Aprende preparar las galletas oreo en casa https://t.co/PYlSiGHi7L ⬛,NEUTRAL
Secretos de fabrica: Aprende preparar las galletas oreo en casa https://t.co/PYlSiGHi7L _,NEUTRAL
"RT @rayovirtual: Gran amante de los toros, Picasso hizo varias series sobre la tauromaquia. Casi siempre remontandose al origen cretense-griego del toreo. Grabados de la serie La tauromaquia, 1936. Obra de Pablo Picasso #RayoArte https://t.co/OQUygcF84M",NEUTRAL
